class,nimages_seq,signal_noise_median,signal_median
NON,95,36.968084369493006,1970.8388671875
NON,34,71.17205659681656,2104.866455078125
NON,32,2.743491051444323,2150.39599609375
NON,71,11.229204309713877,1849.935546875
NON,31,35.88131804731978,1892.21142578125
NON,63,8.527006367728855,2519.00390625
NON,41,0.7807546604256312,2082.6884765625
NON,84,39.6136090324137,2697.62744140625
NON,74,6.428182524586147,1817.87890625
NON,64,23.481949983083318,2187.8509521484375
NON,85,11.667497543808363,2054.2060546875
NON,83,4.0426821625803555,1799.376953125
NON,41,93.14949304248131,2503.361083984375
NON,80,3.0502710998353804,2058.03662109375
NON,101,10.12668054069817,1928.3828125
NON,87,4.004394160439624,2604.1396484375
NON,97,1.3702076995756796,2262.23046875
NON,14,55.71002642360085,1454.5767822265625
NON,65,24.95924935439251,1774.44677734375
NON,40,9.604607692486383,1749.5325927734375
NON,41,54.99851931896672,2309.923095703125
NON,86,6.985642304611376,1941.1318359375
NON,77,6.053570157991237,2276.4990234375
NON,53,9.054491744791918,1891.3359375
NON,65,4.544808015146068,1902.89453125
NON,69,1.3961026302354118,2024.078125
NON,45,40.75248471414907,2525.056640625
NON,70,18.284406062010916,1834.0372314453125
NON,69,0.7324285818356687,2743.24951171875
NON,121,2.6497809999898387,2283.0263671875
NON,66,8.838388661580186,1744.380126953125
NON,73,74.46061925122412,1955.430908203125
NON,12,1.9439064257910064,1416.43017578125
NON,103,2.2280056586528976,2322.15234375
NON,82,9.918002907354555,1956.5635986328125
NON,80,51.71896419790666,1794.8963623046875
NON,101,35.02239338782663,2175.08984375
NON,76,2.6901933422900646,1857.687744140625
NON,107,2.3889949185442565,2117.3232421875
NON,114,8.655819739718225,1626.0257568359375
NON,4,1.309371316931005,3192.7108154296875
NON,129,0.6706724163573708,3937.40869140625
NON,100,26.917029350186283,2056.814453125
NON,82,16.728030267879443,1942.0986328125
NON,33,7.390800006826241,2141.443359375
NON,5,65.8540530495916,1674.530029296875
NON,101,45.68387191260123,2141.1708984375
NON,98,6.769058861686984,1987.0299072265625
NON,49,32.79272194997859,2027.0546875
NON,47,6.152054335486321,1851.646484375
NON,72,6.811660613782613,1866.3876953125
NON,47,7.234618553721037,2358.1533203125
NON,82,11.443066579643904,2085.458984375
NON,20,65.84524705397965,1645.21533203125
NON,39,5.041277054676507,2282.697265625
NON,35,3.0746417332231695,2232.298828125
NON,96,3.4901387434875057,2164.6824951171875
NON,81,8.401944058066514,2315.9111328125
NON,55,28.812983463835142,2170.8935546875
NON,125,28.248831347016242,2024.7822265625
NON,66,37.90088851814797,1704.32470703125
NON,65,86.21101245393545,2484.46484375
NON,30,21.041112878082117,2468.1767578125
NON,107,39.1957972391005,2573.8984375
NON,94,3.1425949659705203,1704.72021484375
NON,120,16.150463387038748,1701.3251953125
NON,72,65.51527530765946,2808.405029296875
NON,63,12.559414021263876,1866.2265625
NON,43,15.1392039931144,2412.083251953125
NON,62,2.231685365713204,2016.7098388671875
NON,101,2.429652320226162,2197.290283203125
NON,69,38.604150952947656,1785.82421875
NON,57,24.507443822426648,2308.585205078125
NON,53,18.320051501381517,1728.798828125
NON,51,18.474577349079695,1971.23095703125
NON,32,0.5264912523730731,2737.617431640625
NON,15,0.7861362466545241,1602.8720703125
NON,56,3.7250207752924283,3158.9609375
NON,34,2.8364413346325135,3013.4951171875
NON,91,80.19760258414864,2401.90625
NON,98,1.6726039356503177,1685.499267578125
NON,91,59.92781374023133,1911.140625
NON,72,8.301777948467308,1735.4854736328125
NON,104,83.13746766239942,1923.6766357421875
NON,75,10.160406958970125,1935.115478515625
NON,53,0.9001065823112835,1564.14697265625
NON,40,65.80987010226625,1783.2978515625
NON,70,64.136109479794,1870.37255859375
NON,73,1.417155953216526,1928.455322265625
NON,62,8.091474644957996,2786.7001953125
NON,121,2.7166281204458795,1811.9521484375
NON,46,1.9319891094294572,1861.753662109375
NON,53,13.87811383784765,2116.2587890625
NON,58,87.32176644054994,2387.817138671875
NON,14,3.654694921917093,1876.5166015625
NON,71,10.59074503140044,2017.888671875
NON,55,52.68013574118707,1494.77197265625
NON,83,7.282180487163957,2313.0009765625
NON,114,32.3905891383024,1824.6549072265625
NON,35,3.075087188509726,1492.00390625
NON,95,7.886879188667621,1633.923828125
NON,80,16.878082922893448,2606.8150634765625
NON,81,2.829903691747833,2391.129638671875
NON,89,16.78623655370478,1654.91845703125
NON,70,8.686719730120391,1819.109375
NON,52,52.47558974379513,1568.97705078125
NON,64,76.69174980777643,1880.3994140625
NON,67,90.550931109792,2257.027099609375
NON,56,65.9788472483109,1904.760986328125
NON,94,25.409786366310755,2013.1905517578125
NON,27,5.265668246330306,1934.5546875
NON,43,42.70598422360244,2340.6826171875
NON,95,50.17170365431609,1984.701171875
NON,50,3.919500231262778,2055.9921875
NON,56,39.59482150097418,1696.662353515625
NON,101,8.679000340084736,1996.6611328125
NON,39,4.917137879999716,3813.462890625
NON,74,0.6192834449272724,3469.914794921875
NON,109,4.902666979242015,1985.83154296875
NON,92,74.53888205985405,2371.83447265625
NON,109,66.1918257965363,1808.66552734375
NON,29,10.100926764036299,1871.8720703125
NON,65,3.79836853597718,1797.53515625
NON,58,6.635694829834469,2262.00634765625
NON,97,19.806155763990535,1751.739013671875
NON,64,1.2881089620116906,1912.6268310546875
NON,81,65.57356862491385,2030.9765625
NON,82,15.041221906291856,1858.577880859375
NON,56,41.50097562724221,2630.458984375
NON,82,0.9906843388299971,1887.274169921875
NON,83,13.67525463208404,2607.216796875
NON,50,65.77902211884017,1596.6290283203125
NON,23,80.90055772634973,2583.1162109375
NON,111,81.12532836233383,2093.44140625
NON,65,73.19457654120767,2090.8798828125
NON,51,21.618707724418712,1857.3359375
NON,58,2.413939782880351,1711.5166015625
NON,92,0.8145730135004042,2285.577392578125
NON,94,2.08224872583231,2476.193359375
NON,92,36.593513829196716,1896.323974609375
NON,17,2.0597040437471206,1238.87109375
NON,27,1.7848362250465282,1789.7392578125
NON,112,7.577102037762176,1897.7900390625
NON,81,72.84004606651341,1976.912109375
NON,68,2.2509147839655044,2532.49853515625
NON,151,47.70100735673215,2061.48388671875
NON,5,20.07095466949794,2721.8359375
NON,51,64.72169088351089,2406.76416015625
NON,49,29.61607505824952,2957.24951171875
NON,116,13.989321827324773,2117.850341796875
NON,68,32.52034777364831,1900.10595703125
NON,51,35.25729920504663,1832.957275390625
NON,32,2.785061067539921,1769.23974609375
NON,104,2.423392047477661,1831.216796875
NON,71,2.1002736678739184,2064.779296875
NON,45,40.11623393645871,1571.314453125
NON,25,33.024191395859305,2639.5166015625
NON,94,40.70839711076758,2060.4677734375
NON,33,63.848798246908004,2399.6220703125
NON,63,36.805478872477025,1546.75390625
NON,81,7.3757540338140855,2051.546875
NON,112,5.830290720037889,1940.97265625
NON,61,1.6372177493533824,2262.14013671875
NON,98,16.876571748177106,2252.51318359375
NON,46,89.94304084534389,2397.2921142578125
NON,75,23.161914777629555,1876.4814453125
NON,66,5.187711027833442,2119.96337890625
NON,49,61.20272920572772,2710.978515625
NON,68,75.9795069591195,2057.8978271484375
NON,36,2.7969071006659343,1753.31689453125
NON,60,5.442173199894284,2239.7806396484375
NON,66,34.28560249539287,1897.6376953125
NON,60,9.705951753954299,1742.806640625
NON,76,13.250279040119075,2062.41796875
NON,26,107.86596316263581,4148.9366455078125
NON,98,6.228047561612955,1866.511474609375
NON,68,22.078009572570593,1775.79345703125
NON,47,11.567332606143973,1704.98828125
NON,78,14.63790394399885,2347.874755859375
NON,46,67.90412142922555,3428.822998046875
NON,63,14.714903438823649,1416.494140625
NON,90,61.48162212666931,1856.971435546875
NON,31,34.18331169166159,1314.208984375
NON,64,11.815370958639164,2032.263671875
NON,134,9.043992209876405,1926.87158203125
NON,56,1.2181238519746456,1672.73876953125
NON,37,68.31897694233606,2658.4873046875
NON,91,12.632668822567712,1982.5859375
NON,66,5.536332933313867,1984.51513671875
NON,68,1.8151392927941088,1641.567626953125
NON,47,1.8545943147152553,2041.9306640625
NON,114,29.533812482062118,2140.8411865234375
NON,65,2.2642572709474695,2544.9287109375
NON,81,3.329676239340237,1905.3505859375
NON,26,73.97419846112456,2993.48193359375
NON,23,6.449444213189574,1887.71875
NON,75,3.9013857949021373,2063.9033203125
NON,71,2.9535555578907173,2567.552978515625
NON,84,7.869599108655249,2067.75146484375
NON,116,24.797947021208604,1735.7705078125
NON,38,1.8991124854251558,1807.88037109375
NON,86,12.7784329749446,2209.0281982421875
NON,30,2.86329341244418,2553.767578125
NON,104,18.251768111112064,1866.443359375
NON,47,36.56557684465285,2738.30859375
NON,183,1.6220693965126054,2342.4482421875
NON,96,47.42202254336608,2132.106689453125
NON,44,38.578130911536405,1943.697509765625
NON,72,74.53521564556927,1942.4052734375
NON,76,4.0304458117103685,2083.8095703125
NON,77,27.105675465291135,1946.05859375
NON,43,9.63349764540221,2151.3388671875
NON,88,10.972234529858223,1945.4697265625
NON,52,1.3004879605827577,2211.079833984375
NON,76,2.155641770692495,2507.0693359375
NON,23,2.59317038830536,2174.96044921875
NON,57,85.27243554874033,2593.6298828125
NON,19,9.103481924326545,2211.234375
NON,74,55.247856146097675,2001.58935546875
NON,47,0.6124546802808214,3211.28125
NON,94,20.74279172229691,1811.5126953125
NON,112,61.54737719716363,1766.39453125
NON,82,6.393307897091081,1558.8896484375
NON,90,59.79760551067408,1798.6055908203125
NON,130,68.41346597741635,2069.60595703125
NON,51,21.98085445688998,2162.41455078125
NON,47,65.92302313978925,2194.431640625
NON,28,68.1464418851375,1571.7431640625
NON,28,7.6821222228541,1630.523681640625
NON,60,51.90442508264793,2668.85986328125
NON,78,44.531929929968754,2315.216796875
NON,93,31.173871272419607,1921.0908203125
NON,92,5.246076602646511,2463.56396484375
NON,30,5.719718930768433,1814.6630859375
NON,128,1.3627192835893442,2053.3203125
NON,92,16.098733632837256,1764.052734375
NON,104,51.32936231157012,2357.6728515625
NON,51,12.171367252919394,1720.1103515625
NON,47,8.29466212154172,1685.72412109375
NON,59,29.270040180040528,1635.4814453125
NON,40,3.1127562614500146,2153.1875
NON,101,0.9053226015882119,1883.068359375
NON,36,20.536156299808148,3069.593994140625
NON,62,1.7406206922006224,2234.2431640625
NON,42,49.44059384449881,2483.592041015625
NON,75,9.384122998678459,1968.1953125
NON,44,2.577393491960907,2427.2197265625
NON,139,61.657502156549434,1983.47265625
NON,42,13.161981852749882,3131.40380859375
NON,56,14.687160164353509,2928.82080078125
NON,74,1.5494948397032533,2346.2376708984375
NON,60,1.4486244051652406,2599.9483642578125
NON,34,2.141364368948151,2277.880126953125
NON,119,4.026831939763703,2057.4267578125
NON,51,2.2964791707418906,1870.5673828125
NON,54,13.687878275431208,1909.3778076171875
NON,67,1.3297480960554084,2579.597412109375
NON,68,34.52940002999054,2234.353759765625
NON,59,21.194268207564665,1803.908203125
NON,106,13.528112335977877,1479.666259765625
NON,58,2.6710542283845733,1941.1746826171875
NON,67,0.9374013562077851,2259.859375
NON,133,28.2914502709684,2781.951171875
NON,46,11.205304542199325,2289.8768310546875
NON,29,15.406263864263098,1483.6533203125
NON,45,2.5434711044771174,1729.140625
NON,19,47.32125656475367,1387.830078125
NON,82,1.5229823236197915,2215.2908935546875
NON,7,26.67135241633512,2769.514404296875
NON,74,1.8888369457577756,1717.094970703125
NON,34,11.263951872970907,2054.1181640625
NON,36,1.955306253936988,1684.84765625
NON,115,1.8893577189199497,1921.86328125
NON,59,8.828685020116401,1824.70703125
NON,52,11.002765868551814,1725.4091796875
NON,57,26.871169132170927,1979.2353515625
NON,71,60.64513302956772,1735.0927734375
NON,102,20.31282123639152,2282.510986328125
NON,59,31.563362259902835,2399.56640625
NON,71,6.369074547375203,2026.14453125
NON,48,98.22085446988534,2752.1083984375
NON,94,3.195133006987636,1921.0906982421875
NON,25,1.5283254773460924,1856.39453125
NON,119,65.83959502067238,1837.5888671875
NON,108,14.151912016296775,1891.3404541015625
NON,98,82.56003290988066,1863.57763671875
NON,28,5.985634411649169,1533.781494140625
NON,67,8.754529686316566,3654.9453125
NON,101,8.592100757198624,1994.791015625
NON,92,89.09037938567693,2281.01708984375
NON,117,37.23673573443533,2147.197021484375
NON,65,1.32078005447883,1919.205078125
NON,68,3.1115141392405565,2221.0361328125
NON,69,40.51866743119599,1895.208984375
NON,35,5.542533604135235,2403.75390625
NON,110,9.48691642312156,2143.9300537109375
NON,37,2.954843559145609,2010.47998046875
NON,61,1.5592258341431895,2734.6640625
NON,63,39.00597201038117,2296.529052734375
NON,91,5.267379781908119,2133.643310546875
NON,34,6.436622185208193,1511.4342041015625
NON,83,15.245366998540387,1945.39453125
NON,45,25.85384387243675,1907.4189453125
NON,35,7.006044789055252,2923.1748046875
NON,76,77.16481375734956,2619.3994140625
NON,100,34.16499900529192,1880.4462890625
NON,27,1.3550623750380317,2514.062255859375
NON,77,11.79661452941233,2324.60986328125
NON,64,23.072099462744177,2000.13330078125
NON,29,3.77832255306842,2464.06640625
NON,55,13.593423663256457,1805.638671875
NON,54,24.506768035504507,1432.8917236328125
NON,79,6.066054651759465,1726.416015625
NON,46,8.130590184153998,2208.2388916015625
NON,114,29.925696114176176,1825.109130859375
NON,80,41.389229781455214,1978.65283203125
NON,34,31.946552020227884,2375.452392578125
NON,62,37.084728528780644,2342.014404296875
NON,120,41.85040677701566,2032.6597900390625
NON,61,51.021221771765646,2611.5400390625
NON,127,9.484200904875319,1671.458984375
NON,92,6.581151857580748,1818.878173828125
NON,62,20.025051554979115,2384.399658203125
NON,49,12.861984718302656,2418.7080078125
NON,94,18.74481524411391,2200.9617919921875
NON,48,3.932244098547107,2091.516845703125
NON,84,2.5487032842304176,1612.8778076171875
NON,78,60.011875716890955,2512.83251953125
NON,18,1.024842036409156,1694.31494140625
NON,70,13.202868930568444,1855.6495361328125
NON,67,24.51731512839238,2482.03515625
NON,66,56.60160138175313,2513.1412353515625
NON,112,29.74360520450199,1898.453857421875
NON,87,6.940526793864326,2414.0888671875
NON,115,5.440749946721126,1580.3564453125
NON,57,36.50437713373159,1613.53515625
NON,61,92.44360637540889,2153.962890625
NON,80,61.32598882155884,2056.31005859375
NON,88,16.257965298656572,2392.8603515625
NON,27,97.09530986931411,2444.686279296875
NON,44,30.03977657698676,2181.948486328125
NON,73,6.223298036456861,1609.93798828125
NON,25,8.962648560886088,1794.703125
NON,30,2.531632811923077,1776.728515625
NON,25,4.15692536101273,2698.159423828125
NON,46,1.5757302156670439,1738.108642578125
NON,58,27.849281203226337,1695.560791015625
NON,41,25.70567821248236,2673.3896484375
NON,78,3.313426444986303,2337.4102783203125
NON,67,37.4745858521619,2063.4423828125
NON,105,11.45657012101615,1815.193359375
NON,105,5.888355288726003,2157.556640625
NON,52,20.140065837682023,1748.753662109375
NON,25,26.662463897595533,2533.30078125
NON,65,29.846497750790377,2003.46142578125
NON,39,16.793264528161227,1751.3125
NON,84,61.22405350112591,1727.3740234375
NON,34,5.8306772814437755,2358.928955078125
NON,57,3.1580073555616033,2112.38671875
NON,50,1.3240206654936588,2592.2822265625
NON,146,19.159535251227958,1932.01953125
NON,74,1.9466712268192126,2580.578125
NON,37,58.64264100348755,2583.4296875
NON,60,16.121872952819306,1856.60986328125
NON,67,94.77830308561406,2872.020751953125
NON,86,2.216707131605303,1987.37353515625
NON,59,36.39635173079332,1695.2255859375
NON,105,1.790797725447158,2183.00390625
NON,70,21.839606400172755,2102.437255859375
NON,58,25.519360820596305,1875.02880859375
NON,103,35.67170232762796,2285.2373046875
NON,64,11.290123078820265,1820.1575927734375
NON,29,76.13821829962666,1777.33154296875
NON,108,1.4279418740188252,1883.2822265625
NON,126,76.56706291599292,2163.751953125
NON,70,8.590152101287758,2043.85205078125
NON,92,12.709888633585884,1902.97119140625
NON,72,40.472121807671996,2137.0758056640625
NON,45,14.715845086554378,2478.9599609375
NON,43,1.0573560554004546,2481.747314453125
NON,72,7.519985365229745,1958.539306640625
NON,20,32.02454766328542,1964.5220947265625
NON,69,3.2573976495176784,1822.818359375
NON,76,1.5299488222156317,2413.9375
NON,48,14.834320621670692,1956.48046875
NON,62,19.616388268535307,1910.1513671875
NON,77,32.64823780348577,2484.330078125
NON,38,7.88629267581691,2008.7353515625
NON,97,60.629319503651686,1885.408203125
NON,5,4.2093561179199,3195.17578125
NON,76,3.890486390507377,2102.471923828125
NON,72,15.433331637936778,2736.572265625
NON,87,5.660349317842022,2633.4560546875
NON,117,23.84401654455948,1883.453125
NON,83,1.806540034614642,2365.3994140625
NON,56,1.1680290347827196,1558.4483642578125
NON,108,2.2374840116137733,2320.861083984375
NON,140,72.60092377683473,1720.9248046875
NON,30,8.612274570020002,2727.0191650390625
NON,88,8.958797797061877,1613.328125
NON,88,15.671954569159098,1764.253662109375
NON,86,49.88406482202312,2224.462890625
NON,80,20.19703036040291,2108.42724609375
NON,69,30.6551734243466,2078.1650390625
NON,40,14.749256855385635,2287.96142578125
NON,83,44.487742992289256,1960.97900390625
NON,50,6.619347013846005,1811.400390625
NON,71,4.556463808345477,2517.1806640625
NON,74,45.641367160558794,1881.2530517578125
NON,70,0.7948244882465507,2217.7811279296875
NON,80,67.40855927142955,1805.512939453125
NON,116,4.229852321990382,1748.300537109375
NON,109,2.412809262452314,1681.06640625
NON,21,1.4016245145127433,3502.14404296875
NON,158,11.256191121606518,1977.675048828125
NON,38,50.91103179327095,2909.0927734375
NON,84,14.390324264022631,2166.31640625
NON,39,59.89753984744547,2365.0869140625
NON,148,29.049412445930095,2010.0255126953125
NON,51,25.27866781816655,1929.900390625
NON,138,18.11507605064365,2219.332275390625
NON,103,5.402365874290092,2044.2578125
NON,95,9.314953415857637,1945.9697265625
NON,60,12.370149127742724,1637.308837890625
NON,74,3.034003210226896,1584.3143310546875
NON,99,7.398785612304255,1867.74755859375
NON,76,6.428539028998033,2452.75390625
NON,77,69.03542984778107,1956.6796875
NON,58,1.3965707756221941,2058.77734375
NON,31,8.65778981530914,1580.431640625
NON,91,23.99063512878106,1929.239013671875
NON,56,8.853192910660528,2624.22509765625
NON,45,2.339956521339197,3148.807373046875
NON,24,98.6959926630677,3298.274169921875
NON,91,31.794240638691562,1806.359375
NON,98,5.061019891738994,2108.142578125
NON,76,46.29274396651347,1647.086181640625
NON,130,60.19949202489932,2184.465576171875
NON,93,4.355970396815075,1952.767578125
NON,115,1.2630002791918962,1593.207763671875
NON,116,6.447468616721199,1951.5703125
NON,93,1.5411175819428438,2656.671875
NON,99,41.45356019895059,1470.3076171875
NON,63,43.43884530934054,2327.02587890625
NON,78,66.93393143631671,1584.69091796875
NON,71,14.571517465440254,1966.58642578125
NON,77,22.33795083850574,1995.275390625
NON,77,11.371272460318034,1859.05078125
NON,71,2.342964535083699,1709.5439453125
NON,73,55.34297953943842,2044.669189453125
NON,83,41.16665475578073,2073.0869140625
NON,57,48.743821354099865,2002.95703125
NON,93,3.829585646420021,1876.5732421875
NON,80,15.36440258851524,3140.96044921875
NON,84,63.17904863414792,1802.96484375
NON,88,0.5393316373064372,2197.37890625
NON,133,6.576753153058539,2260.294921875
NON,48,51.67963592851122,2338.361083984375
NON,123,45.54328064260695,1970.720703125
NON,78,15.69254343473554,1961.416259765625
NON,70,4.596070376783404,2204.93603515625
NON,101,20.150543815654643,2535.298583984375
NON,49,4.958372821509492,2615.03466796875
NON,77,1.594821974243245,2294.94140625
NON,96,13.088020126307839,1967.8348388671875
NON,26,22.066213886231065,2955.77392578125
NON,64,27.012860640960717,1717.440673828125
NON,84,10.083753822955709,2835.611328125
NON,94,6.788165705107128,2259.9384765625
NON,52,1.2974988789987694,1702.7724609375
NON,79,14.709537429599806,2012.02734375
NON,49,2.9355229891185295,1638.41650390625
NON,74,15.079300169977541,1654.324951171875
NON,94,17.844836244007958,1926.588134765625
NON,74,6.329656669660886,2286.296142578125
NON,97,62.601186799403344,2086.3662109375
NON,90,32.034648856110884,2185.6793212890625
NON,73,14.879249262793591,1926.3125
NON,104,4.820171369152446,2272.998046875
NON,82,2.9850944097752206,1942.70263671875
NON,122,10.670498341280025,1716.474609375
NON,57,16.12486280421485,2043.49853515625
NON,57,92.67296183785423,2522.125
NON,93,9.178059780629509,1795.1943359375
NON,95,33.46455555316025,1773.006591796875
NON,94,1.4716408439661586,2247.5927734375
NON,117,2.338645598075812,2293.39599609375
NON,66,6.427603129643101,2147.2216796875
NON,73,1.9504051325024505,1897.931640625
NON,54,11.767042858581988,2123.0166015625
NON,82,25.500948860175313,1482.91748046875
NON,36,1.344382901814872,2339.935546875
NON,91,6.679457923069595,2178.390625
NON,57,18.125384262849355,2208.701171875
NON,90,1.4972120002949159,1960.21337890625
NON,90,20.52480240513915,1994.97998046875
NON,97,25.87554472143843,1896.1689453125
NON,23,15.303800656160075,1501.1904296875
NON,34,2.5764900784205147,1954.46875
NON,63,52.903010049653254,1670.3173828125
NON,70,2.725353603788217,2207.94287109375
NON,109,6.482634889748969,2284.27978515625
NON,91,0.6596441917236712,3099.1259765625
NON,78,4.242661660885289,2136.956298828125
NON,93,3.9540168381345864,2163.7578125
NON,60,1.4575612632217498,2098.474365234375
NON,30,7.393077445368364,1316.723388671875
NON,75,46.19567878671153,1682.55126953125
NON,20,3.04465056539141,2032.494873046875
NON,19,35.18406732160523,3571.8037109375
NON,56,25.83378254353023,2821.1298828125
NON,78,3.556817696377675,1733.8680419921875
NON,96,25.84829140841623,1872.080810546875
NON,46,24.320779292264348,2300.5262451171875
NON,108,18.932901899885444,1940.98193359375
NON,109,67.95212972243905,2030.841796875
NON,69,16.79736245708554,2056.834716796875
NON,77,3.691355361274916,2118.28173828125
NON,66,54.424965747641494,2396.164794921875
NON,67,25.14259410521149,2439.021728515625
NON,35,2.995225049009629,3114.754150390625
NON,94,15.795738968766603,1881.28271484375
NON,26,5.823617581612854,2177.6572265625
NON,74,11.131315716462602,2031.0125732421875
NON,74,47.70322290056292,1930.37451171875
NON,53,16.968370436239862,1574.4755859375
NON,47,16.407159970429873,2000.294921875
NON,49,8.32104417596033,1562.837890625
NON,130,1.8815881625468305,2490.4296875
NON,115,28.775801041569366,1954.2294921875
NON,91,4.770315481947721,1844.873046875
NON,25,5.035942679692183,3853.2216796875
NON,58,32.26113520112635,1938.254150390625
NON,106,81.3358783815977,1871.826416015625
NON,36,38.287856590135064,1426.052978515625
NON,65,13.995139841072787,2258.869140625
NON,72,19.800513150196785,1550.9918212890625
NON,60,38.84765327969363,2167.952880859375
NON,55,37.458701080716565,2842.6083984375
NON,71,10.032319586747498,1827.3779296875
NON,71,9.084376337677579,2336.1162109375
NON,67,2.626799228839009,2240.80859375
NON,106,27.021001451140272,2095.81396484375
NON,58,0.9522734165307238,1964.4652099609375
NON,80,2.850563673509309,1613.546630859375
NON,89,26.94905084011498,2097.927734375
NON,114,11.490251972007403,1769.21875
NON,28,4.833165231269605,1427.8599853515625
NON,38,12.448033925921237,1696.18994140625
NON,62,30.022976819604416,2902.7158203125
NON,62,71.26234323823942,2181.37890625
NON,44,6.19591572146078,2699.798583984375
NON,108,2.9815128340153363,2555.2161865234375
NON,16,45.79365902018591,3520.780029296875
NON,46,51.7624613468226,1722.2886962890625
NON,89,5.616447241088088,2207.57666015625
NON,63,88.9410995573539,2927.443359375
NON,25,47.48041176385616,2363.31494140625
NON,4,0.9126656849052848,1530.3369140625
NON,62,67.34511778735147,1929.615966796875
NON,90,34.66582745345043,2254.467041015625
NON,70,1.0758949339992903,2003.217529296875
NON,57,19.345976668779603,1949.517333984375
NON,25,36.47481381764702,1906.7353515625
NON,89,14.694071536758322,2150.404296875
NON,118,64.75009664481995,2275.15283203125
NON,6,0.6682045297161714,2160.90771484375
NON,50,5.917324055411804,2336.908203125
NON,53,1.1348013448507994,2364.962158203125
NON,51,25.75483837663709,1660.916015625
NON,70,10.097226941919233,2020.3896484375
NON,173,1.7350648618660598,1693.9765625
NON,57,29.461066827720323,1890.0244140625
NON,113,42.75908354932356,1792.109375
NON,68,80.72270783553681,1860.16650390625
NON,25,15.039122857472938,2694.8154296875
NON,58,87.77999371123137,2319.0379638671875
NON,40,0.9524855821739935,2203.0830078125
NON,55,1.1654005107650305,2121.43115234375
NON,30,29.988380024589254,2676.21240234375
NON,44,11.989166247659458,2520.25634765625
NON,5,5.586547317712698,1555.8583984375
NON,14,3.2795272315576978,2059.88818359375
NON,81,15.271935705673988,1345.174560546875
NON,20,4.473921063489351,3139.7896728515625
NON,67,1.7115808692927836,2248.83935546875
NON,90,2.2476645226746124,2316.252197265625
NON,100,2.798916057498238,2189.55322265625
NON,111,26.36439815187622,1686.7841796875
NON,75,3.1467153810253126,1958.646484375
NON,38,4.657688177653913,2024.1787109375
NON,114,70.797128456661,2277.4967041015625
NON,65,16.352916980876923,1982.7421875
NON,37,9.331759377991766,1890.080078125
NON,137,42.422204351851576,2034.4169921875
NON,51,1.701484967582574,1660.8603515625
NON,19,8.696571679306029,1291.396484375
NON,51,9.863321183604628,1366.39599609375
NON,11,1.9432840900971453,1472.54296875
NON,45,12.87266479750881,2390.271484375
NON,42,4.918791198464113,2400.47119140625
NON,18,9.977959211205668,1395.6578369140625
NON,86,2.8563721505796,1835.1953125
NON,105,72.32664267392425,1702.64208984375
NON,48,1.5076871094421724,1914.29541015625
NON,53,14.673286887477897,2293.23388671875
NON,32,31.382887118170373,2720.12890625
NON,25,12.016455389587092,2354.03271484375
NON,50,26.148671372318518,2109.048828125
NON,23,58.22575941509597,1129.123046875
NON,81,4.455811884759336,1934.863525390625
NON,76,2.269948451394768,1455.3187255859375
NON,73,1.6890147830212714,3611.218017578125
NON,96,2.9449950124797364,2611.0601806640625
NON,48,31.518566191786114,2064.4501953125
NON,21,6.76487879206328,2301.0048828125
NON,61,2.0657535190515537,2062.33642578125
NON,81,6.131999123757966,1822.177734375
NON,27,51.24576142780761,3225.9892578125
NON,53,12.65253957463504,1862.72265625
NON,98,19.678955843308376,2184.5458984375
NON,75,5.0179065176349935,1695.8046875
NON,105,3.3483174782124725,2079.6044921875
NON,84,1.5923131225290352,2747.15185546875
NON,47,35.198932595881516,1835.4248046875
NON,48,84.49204014315426,2126.742919921875
NON,63,65.8116244905877,1842.750732421875
NON,69,7.181753599026427,1877.169189453125
NON,76,47.778442456374556,1683.02685546875
NON,96,2.5345891227003348,2333.864013671875
NON,87,19.84721942372597,1978.9208984375
NON,31,9.47867326484103,3312.4599609375
NON,27,8.009204769176199,1815.730712890625
NON,11,4.787511992906254,1498.9140625
NON,110,23.507907643282923,1430.232177734375
NON,9,2.504688374487627,2850.38232421875
NON,100,1.5506295517629076,1937.855712890625
NON,70,6.890368153714031,1667.211181640625
NON,75,4.373316885306944,1993.630859375
NON,62,4.2131097553820975,2092.420654296875
NON,36,5.262364253689812,1912.11474609375
NON,54,13.596276060678008,1786.1744384765625
NON,62,16.226369574555576,2046.037109375
NON,98,25.130274981562913,1855.9599609375
NON,41,1.8489686560917222,3007.087890625
NON,36,29.201145796766667,1853.869384765625
NON,50,2.5478972049810373,2241.07470703125
NON,86,47.83650309175569,2130.6044921875
NON,37,54.97024011068069,1545.64453125
NON,59,6.117121695915695,2337.88037109375
NON,61,34.13009540886996,2565.975341796875
NON,49,1.3478686227747785,1872.4091796875
NON,107,1.5507300685733576,1978.484375
NON,59,86.52986295034849,2110.6953125
NON,47,45.30407062552184,1717.879150390625
NON,42,1.357967575153634,2150.556884765625
NON,73,68.70869863996234,2357.3251953125
NON,109,2.501909926710764,1919.95703125
NON,19,70.87568252212832,1944.169921875
NON,79,15.54801199985026,1513.7919921875
NON,33,28.81169888284451,2677.0224609375
NON,43,48.14504340065964,1655.29296875
NON,73,41.15808296209984,2261.21875
NON,84,47.163910713015795,2142.613525390625
NON,120,17.305185865496856,1768.439453125
NON,27,88.04149374144485,2002.865234375
NON,87,4.101613032661515,1953.3544921875
